stock_code	Model	Desc1	Desc2	Brand	SupplierSKU	web_info_text	web_info_feature#1	web_info_feature#2	web_info_feature#3	web_info_feature#4	web_info_feature#5	web_info_feature#6	web_info_feature#7	PriceMSRP	PriceRetailInc	QtyBreak1	QtyPrice1	QtyBreak2	QtyPrice2	QtyBreak3	QtyPrice3	QOH	ETA	web_image#01	web_image#02	web_image#03	web_image#04	web_image#05	CategoryCode	web_category#1	web_category#2	web_category#3	web_category#4	web_cat_code#1	web_cat_code#2	web_cat_code#3	web_cat_code#4	OnSale	Rank	Weight	Barcode	ProductURL	ProductHTML
421832	AR3310	3G 4G ANTENNA WITH FME 5dBi	850-2100MHZ 2M		AR3310	3G 4G Cellular Aerial.	Gain: 5dBi	Frequency: 850-2100MHz	Cable: 2m	Magnetic base				0	10	1	9.9	3	30			3							EE2025	COMMUNICATIONS	MOBILE / CAR ANTENNAS	CELLULAR / BROADBAND		EE	EE20	EE2025			0	0.22	9.31924E+12		"<strong><span itemprop=""name"">3G / 4G Antennas - 850 to 2100MHz with FME Connector</span> 5dBi 2M<br /> <br />  </strong> <span itemprop=""description""> <p>Using 3G/4G wireless internet�in certain areas may require the help of an antenna to boost the signal for a reliable flow of data. It features a very strong magnetic base so you can fix it to the roof of your car or any other steel surface. It supports frequency ranges of 850,1800, 1900 and 2100MHz�The cable is terminated with an FME connector.</p>  </span>  <ul>   <li><span itemprop=""description"">5dBi</span></li>  <li><span itemprop=""description""> 2m Cable�<br />  </span></li>  </ul>"
421833	AR3312	7dBi 3G/4G ANTENNA WITH FME			AR3312	3G 4G Cellular Aerial.	Gain: 7dBi	Frequency: 850-2100MHz	Cable: 3m	Magnetic base				0	10	1	9.9	5	35	10	30	3							EE2025	COMMUNICATIONS	MOBILE / CAR ANTENNAS	CELLULAR / BROADBAND		EE	EE20	EE2025			0	0.47	9.31924E+12		"<strong><span itemprop=""name"">3G / 4G Antennas - 850 to 2100MHz with FME Connector</span> 7dBi 3M<br /> <br />  </strong> <span itemprop=""description""> <p>Using 3G/4G wireless internet�in certain areas may require the help of an antenna to boost the signal for a reliable flow of data. It features a very strong magnetic base so you can fix it to the roof of your car or any other steel surface. It supports frequency ranges of 850,1800, 1900 and 2100MHz�The cable is terminated with an FME connector.</p>  </span>  <ul>   <li><span itemprop=""description""> 7dBi</span></li>  <li><span itemprop=""description""> 3m Cable�<br />  </span></li>  </ul>"
421834	AR3311	7dBi 3G/4G FIBREGLASS ANTENNA	850 - 2100MHz 5M		AR3311	"Supports GSM, CDMA, UMTS."	Gain: 7dBi	Frequency: 850-2100MHz						0	10	1	9.9	3	85	5	80	3							EE2025	COMMUNICATIONS	MOBILE / CAR ANTENNAS	CELLULAR / BROADBAND		EE	EE20	EE2025			0	0.941	9.31924E+12		"<h2><span id=""product_header"">3G/4G 7dBi 850 - 2100MHz Fibreglass Antenna</span></h2> <p>Built for maximum range and performance, the antenna is required if you need a reliable 3G/4G signal while on the road. It comes with a 5m cable with FME connector to suit a range of popular wireless devices and mobile car kits.</p> <ul>   <li> Supports GSM, CDMA, UMTS</li>  <li> Frequency: 850 - 2100MHz</li>  <li> Gain: 7dBi</li>   <li> Cable: 5m RG58a/u</li>   <li> Suits trucks, cars, 4WDs</li>  <li> Dimensions : 747(L) x 18(Dia.)mm</li> </ul>"
421840	24576	CELLULAR ALL BAND HI GAIN	ANTENNA BENELEC CELL1100 TWIN	BENELEC	24576	The 024576 antenna does away with the need for three separate antennas whilst maintaining high gain across the band 825-960 MHz.	"The antenna is light weight, fitted to a stainless steel spring and is intended to match the Benelec UHF citizens band antenna 026385"		825�960 MHz & 1710�2200 MHz	7.5dBi & 3.0dBi respectively	Length: 1.07m (includes spring assembly)	"Construction: Fibreglass Radome, S/Steel Spring"	Colour: Black	0	10	1	9.9	2	84	3	80	3							EE2025	COMMUNICATIONS	MOBILE / CAR ANTENNAS	CELLULAR / BROADBAND		EE	EE20	EE2025			0	0.917			"<h1>024576 Cellular All Band Hi Gain Mobile Antenna</h1> <p>The 024576 antenna is multi-band antenna intended for usein the bands 825-960 MHz and 1710-2200 MHz.<br />  The 024576 antenna does away with the need for three separate antennas whilst maintaining high gain across the band 825-960 MHz.<br />   The antenna utilizes a small cable lead directly attached to the antenna which allows for ease of installation.<br /> The antenna is light weight, fitted to a stainless steel spring and is intended to match the Benelec UHF citizens band antenna 026385, in either a black or white radome.</p> <h2>Features:</h2>  <ul>   <li>Multi Band performance<br />  </li>   <li> 7.5dBi Gain @ 825-960 MHz<br />  </li>   <li> 3.0dBi Gain @ 1710-2200 MHz<br />  </li>   <li> Easy to install<br />   </li>   <li> Fibreglass &amp; Thick walled Radome<br />  </li>   <li> Light weight<br />   </li>   <li> Polished Barrel Stainless Steel Spring<br />  </li>   <li> Designed and manufactured in Australia by Benelec Pty. Ltd, a 100% Australian owned</li> </ul>  <h2>Specs:</h2>  <ul>   <li>Frequency: @825 �960 MHz Tuned Bandwidth 135 MHz; @ 1710-2200 MHz Tuned Bandwidth 490 MHz<br />  </li>   <li>Gain: 7.5dBi* @ 825-960 MHz &amp; 3.0dBi* @ 1710-2200 MHz<br />   </li>   <li>Impedance: 50 O <br />   </li>   <li>Operating VSWR: 2.0:1 <br />  </li>   <li>Radiation Pattern: Omi Directional Weight: 0.75 kg<br />   </li>   <li>E Plane Beamwidth: 18 Deg @ 820-960MHz </li>  <li>Length: 1.07 m (includes spring assembly)</li>  <li>Width: Fibreglass: 16mm; Spring: 35mm</li>  <li>Termination: FME Socket 5m LL195 Cable Tail</li>  <li>Construction: Fibreglass Radome, S/Steel Spring with Nickel</li>  </ul>  <p>* Gain over � wave antenna on a ground plane Plated Brassfittings</p>    <div class=""tip-div download""><img style=""border:0 none; height:16px; vertical-align:bottom"" src=""/Images/pdf_icon_32x32.png""> <a href=""/Files/brochures/benelec-catalogue.pdf"">Download range brochure (PDF; 4.8mb)</a></div>"
421842	024576W	CELLULAR ALL BAND HI GAIN	ANTENNA BENELEC CELL1100 TWIN	BENELEC	024576W	The 024576 antenna does away with the need for three separate antennas whilst maintaining high gain across the band 825-960 MHz.	"The antenna is light weight, fitted to a stainless steel spring and is intended to match the Benelec UHF citizens band antenna 026385"		825�960 MHz & 1710�2200 MHz	7.5 dBi & 3.0 dBi respectively	Length: 1.07 m (includes spring assembly)	"Construction: Fibreglass Radome, S/Steel Spring"	Colour: White	0	10	1	9.9	2	84	3	80	3							EE2025	COMMUNICATIONS	MOBILE / CAR ANTENNAS	CELLULAR / BROADBAND		EE	EE20	EE2025			0	0.918			"<h1>024576W Cellular All Band Hi Gain Mobile Antenna - White</h1>  <p>The 024576 antenna is multi-band antenna intended for usein the bands 825-960 MHz and 1710-2200 MHz.<br />  The 024576 antenna does away with the need for three separate antennas whilst maintaining high gain across the band 825-960 MHz.<br />   The antenna utilizes a small cable lead directly attached to the antenna which allows for ease of installation.<br /> The antenna is light weight, fitted to a stainless steel spring and is intended to match the Benelec UHF citizens band antenna 026385, in either a black or white radome.</p> <h2>Features:</h2>  <ul>   <li>Multi Band performance<br />  </li>   <li> 7.5dBi Gain @ 825-960 MHz<br />  </li>   <li> 3.0dBi Gain @ 1710-2200 MHz<br />  </li>   <li> Easy to install<br />   </li>   <li> Fibreglass &amp; Thick walled Radome<br />  </li>   <li> Light weight<br />   </li>   <li> Polished Barrel Stainless Steel Spring<br />  </li>   <li> Designed and manufactured in Australia by Benelec Pty. Ltd, a 100% Australian owned</li> </ul>  <h2>Specs:</h2>  <ul>   <li>Frequency: @825 �960 MHz Tuned Bandwidth 135 MHz; @ 1710-2200 MHz Tuned Bandwidth 490 MHz<br />  </li>   <li>Gain: 7.5dBi* @ 825-960 MHz &amp; 3.0dBi* @ 1710-2200 MHz<br />   </li>   <li>Impedance: 50 O <br />   </li>   <li>Operating VSWR: 2.0:1 <br />  </li>   <li>Radiation Pattern: Omi Directional Weight: 0.75 kg<br />   </li>   <li>E Plane Beamwidth: 18 Deg @ 820-960MHz </li>  <li>Length: 1.07 m (includes spring assembly)</li>  <li>Width: Fibreglass: 16mm; Spring: 35mm</li>  <li>Termination: FME Socket 5m LL195 Cable Tail</li>  <li>Construction: Fibreglass Radome, S/Steel Spring with Nickel</li>  </ul>  <p>* Gain over � wave antenna on a ground plane Plated Brassfittings</p>    <div class=""tip-div download""><img style=""border:0 none; height:16px; vertical-align:bottom"" src=""/Images/pdf_icon_32x32.png""> <a href=""/Files/brochures/benelec-catalogue.pdf"">Download range brochure (PDF; 4.8mb)</a></div>"
421844	AR3332	SMA ADAPTER TO HUAWEI E160/618	AR3310 AR3311 R3312		AR3332	An adaptor suitable for Huawei E160/618 phones. It allows you to connect a range of antennas that use the more common SMA connector								0	10	1	9.9	3	13	5	12	3							EE2050	COMMUNICATIONS	MOBILE / CAR ANTENNAS	ACCESSORIES		EE	EE20	EE2050			0	0.016	9.31924E+12		<h2>SMA Adaptor to Huawei E160/618 Plug</h2> <p>An adaptor suitable for Huawei E160/618 phones. It allowsyou to connect a range of antennas that use the more common SMA connector.<br />  . </p>
421845	AR3334	SMA TO TS9 ADAPTOR	AR3310 AR3311 AR3312		AR3334	An adaptor suitable for USB modems and 3G capable mobile phones with a TS9 connector. It allows you to connect a range of antennas that use the more common FME connector.								0	10	1	9.9	3	13	5	12	3							EE2050	COMMUNICATIONS	MOBILE / CAR ANTENNAS	ACCESSORIES		EE	EE20	EE2050			0	0.017	9.31924E+12		<h2>FME TO TS9 ADAPTOR</h2>  <p>An adaptor suitable for USB modems and 3G capable mobile phones with a TS9 connector. It allows you to connect a range of antennas that use the more common FME connector.</p>
421846	AR3336	SMA TO TELSTRA 4G MODEM CABLE	AR3310 AR3311 R3312		AR3336									0	10	1	9.9	3	13	5	12	3							EE2050	COMMUNICATIONS	MOBILE / CAR ANTENNAS	ACCESSORIES		EE	EE20	EE2050			0	0.016	9.31924E+12		<h2>SMA Adaptor to Telstra 4G USB Modem Cable</h2> <p>The adaptor will plug into your USB modem connection with3G antennas to extend the signal range.<br />  <br />  Usually the current antennas used on your current USB modemare extremely small and provide low signal so adding one ofthese with a 3G antenna will boost your signal greatly. </p>
421847	AR3330	SMA TO INDUCTION 3G PLUG			AR3330									0	10	1	9.9	3	11.7	5	11.4	3							EE2050	COMMUNICATIONS	MOBILE / CAR ANTENNAS	ACCESSORIES		EE	EE20	EE2050			0	0.016	9.31924E+12		<h1>SMA to Induction 3G Plug</h1> <strong>AR3330</strong><br />  <div>These adaptors will plug into your USB modem connectionwith 3G antennas to extend the signal range.</div> <p>Usually the current antennas used on your current USB modem are extremely small and provide low signal so adding one of these with a 3G antenna will boost your signal greatly.<br />  </p>
421852	XG884	X-GLASS CELLULAR MULTIBAND	824-960 / 1710-2170 MHZ  RFI	RFI	XG884	RFI Glass mount multiband cellular antenna	824-960 MHz / 1710-1270 MHz	XG884 supplied with 0dB and 3dB gain whips	"True multi band performance at 3G850, GSM900/1800 and 3G2100"	Fully shielded low loss FME pre-terminated cable with A-87 (FME-MPL) adaptor supplied				0	10	1	9.9	2	60	3	58	3							EE2025	COMMUNICATIONS	MOBILE / CAR ANTENNAS	CELLULAR / BROADBAND		EE	EE20	EE2025			0	0.361			"<h2>X-glass&trade; Cellular Multiband 824-960MHz/1710-2170MHz</h2>  <p>The X-glass&trade; antenna, XG884, is a genuine multi band antenna designed specifically for 3G850, GSM900/1800 and 3G2100 applications. </p>  <p>This antenna offers superb, true multi band performance</p>  <p>The XG884 utilises a slot radiator in the coupling box, with a patch element housed in the mounting foot. </p> <p>The patch element is x-shaped to allow the coupling of multiple bands very effectively. </p> <p>The whip element is fully moulded with dual phasing coils, the result being an antenna that provides abundant gain in all bands.<BR>   <BR>   Featuring a new-look mounting foot and coupling box, XG884is supplied complete with a pre-terminated lead of low loss, fully shielded coaxial  cable.</p> <ul>   <li>True multi band performance at 3G850, GSM900/1800 and 3G2100</li>   <li> Fully shielded low loss FME pre-terminated cable withA-87 (FME-MPL) adaptor supplied</li>  <li> Available with additional adaptors on request</li>  <li> XG884 supplied with 0dB and 3dB gain whips </li> </ul>  <h3>Specifications:</h3>  <table cellspacing=""0"" cellpadding=""0"">  <TR>   <TD width=""130"">Band</TD>   <TD width=""568"">824-960MHz / 1710-2170MHz</TD>  </TR>   <TR>   <TD>Tunable Bandwidth</TD>  <TD>Entire specified band &lt;2.5:1MHz</TD>  </TR>   <TR>   <TD>Nominal Gain dBi</TD>   <TD>0 or 3 depending on whip used</TD>  </TR>   <TR>   <TD>Tuning</TD>   <TD>Supplied pre-tuned</TD>  </TR>   <TR>   <TD>Power W</TD>   <TD>50</TD>   </TR>   <TR>   <TD>Cable and Connector</TD>  <TD>Pre-terminated lead with 5m flexible foam dielectriclow loss fully shielded cable pre-terminated with FME nipple connector for transceiver connector and SMA male tosuit coupling box. A-87 FME-MPL adaptor supplied.</TD>  </TR>   <TR>   <TD>Whip Material</TD>   <TD>One piece black chrome plated stainless steel with plastic over moulding</TD>   </TR>   <TR>   <TD>Whip Length mm</TD>   <TD>155 (0dB) / 352 (3dB)</TD>  </TR>   <TR>   <TD>VSWR</TD>   <TD>&lt;2.5:1</TD>   </TR>  </table>  <p>&nbsp;</p>  <p><a  href=""http://www.rfiwireless.com.au/media/downloads/pdfs/x-glass-xg884_13082012.pdf"">X-glass&trade; Cellular Multi Band - XG884</a></p>  <p>&nbsp;</p>"
421856	TRUCKERBL	BLACK OMNI TRUCKER EDGE	698 - 2170 BLACKHAWK	BLACKHAWK	OMNI-TRUCKER-EDGE	Black heavy duty omni antenna.	3G and 4G capable for all the major networks in Australia	Extra Heavy Duty spring	No tuning necessary	6 dBi gain across lower bands 698-960MHz	8 dBi gain across upper bands 1710-2170MHz	Includes 4 metres of RG58 cable with FME female connector		0	10	1	9.9	2	202	3	195	3							EE2025	COMMUNICATIONS	MOBILE / CAR ANTENNAS	CELLULAR / BROADBAND		EE	EE20	EE2025			0	1.175			"<h2>BLACK - BLACKHAWK TRUCKER EDGE ANTENNA 698-2170MHZ</h2> <p>Futureproof your vehicle installations with this high grade, ruggedised Omni Trucker Edge antenna. </p> <p>This premium grade cellular antenna will satisfy 3G and 4G capabilities for all the major networks in Australia and can be used for commercial and industrial 3G and 4G applications.</p>  <br>  <p>The Blackhawk Omni Trucker Edge Antenna (1200mm) will provide the perfect solution for voice and data applicationswhere high gain antennas are required while on the move. </p>  <p>Combine with Cel-Fi applications to never be out of contact when away from home.</p> <h4>FEATURES</h4>  <ul>   <li>6 dBi gain across lower bands 698-960 MHz</li>  <li>8 dBi gain across upper bands 1710-2170 MHz</li>  <li>Option of white or black antenna</li>  <li>Ruggedised construction for extreme conditions</li>  <li>Extra heavy duty spring stainless steel base ideal forbull bar mount</li>   <li>Included is 4metres of RG58 cable supplied with FME female connector</li>   <li>No tuning necessary</li> </ul>  <h2>ELECTRICAL SPECIFICATIONS</h2> <table>   <tbody>   <tr>   <td width=""200"">Frequency Range</td>  <td width=""281"">698-960 MHz / 1710-2170 MHz</td>  </tr>   <tr>   <td>Input Impedance</td>  <td>50 &Omega;</td>   </tr>   <tr>   <td>Peak Gain</td>   <td>6 / 8 dBi</td>   </tr>   <tr>   <td>VSWR</td>   <td>&le;3.0:1 /&le;2.0:1</td>  </tr>   <tr>   <td>Polarisation</td>   <td>Vertical, linear</td>  </tr>   <tr>   <td>Horizontal Beamwidth</td>  <td>360&deg; (omnidirectional)</td>  </tr>   <tr>   <td>Vertical Beamwidth</td>  <td>22 / 12&deg;</td>   </tr>   <tr>   <td>Maximum Input Power</td>  <td>50 W</td>   </tr>   </tbody>  </table>  <h2>MECHANICAL SPECIFICATIONS</h2> <table>   <tbody>   <tr>   <td width=""201"">Height</td>  <td width=""273"">1200mm</td>  </tr>   <tr>   <td>Weight</td>   <td>1.40kg</td>   </tr>   <tr>   <td>Operating Temperature</td>  <td>-40&deg;C-+70&deg;C</td>  </tr>   <tr>   <td>Termination</td>   <td>FME-Female</td>   </tr>   <tr>   <td>Material</td>   <td>Glass/Steel</td>   </tr>   <tr>   <td>Dimensions</td>   <td>1200 x &Oslash;20 mm</td>  </tr>   <tr>   <td>Antenna Colour</td>   <td>Black or white</td>   </tr>   <tr>   <td>Rated Wind Velocity</td>  <td>210 km/h</td>   </tr>   <tr>   <td>Diameter of installing pole</td>  <td>32.5mm</td>   </tr>   </tbody>  </table>  <p>&nbsp;</p>  <p>&nbsp;</p>  <p>&nbsp;</p>"
421858	TRUCKERWH	WHITE OMNI TRUCKER EDGE	698 - 2170 BLACKHAWK	BLACKHAWK	OMNI-TRUCKER-EDGE	White heavy duty omni antenna	3G and 4G capable for all the major networks in Australia	Extra Heavy Duty spring	No tuning necessary	6 dBi gain across lower bands 698-960 MHz	8 dBi gain across upper bands 1710-2170 MHz	Includes 4 metres of RG58 cable with FME female connector		0	10	1	9.9	2	202	3	195	3							EE2025	COMMUNICATIONS	MOBILE / CAR ANTENNAS	CELLULAR / BROADBAND		EE	EE20	EE2025			0	1.172			"<h2>WHITE - BLACKHAWK TRUCKER EDGE ANTENNA 698-2170MHZ</h2> <p>Futureproof your vehicle installations with this high grade, ruggedised Omni Trucker Edge antenna. </p> <p>This premium grade cellular antenna will satisfy 3G and 4G capabilities for all the major networks in Australia and can be used for commercial and industrial 3G and 4G applications.</p>  <br>  <p>The Blackhawk Omni Trucker Edge Antenna (1200mm) will provide the perfect solution for voice and data applicationswhere high gain antennas are required while on the move. </p>  <p>Combine with Cel-Fi applications to never be out of contact when away from home.</p> <h4>FEATURES</h4>  <ul>   <li>6 dBi gain across lower bands 698-960 MHz</li>  <li>8 dBi gain across upper bands 1710-2170 MHz</li>  <li>Option of white or black antenna</li>  <li>Ruggedised construction for extreme conditions</li>  <li>Extra heavy duty spring stainless steel base ideal forbull bar mount</li>   <li>Included is 4metres of RG58 cable supplied with FME female connector</li>   <li>No tuning necessary</li> </ul>  <h2>ELECTRICAL SPECIFICATIONS</h2> <table>   <tbody>   <tr>   <td width=""200"">Frequency Range</td>  <td width=""281"">698-960 MHz / 1710-2170 MHz</td>  </tr>   <tr>   <td>Input Impedance</td>  <td>50 &Omega;</td>   </tr>   <tr>   <td>Peak Gain</td>   <td>6 / 8 dBi</td>   </tr>   <tr>   <td>VSWR</td>   <td>&le;3.0:1 /&le;2.0:1</td>  </tr>   <tr>   <td>Polarisation</td>   <td>Vertical, linear</td>  </tr>   <tr>   <td>Horizontal Beamwidth</td>  <td>360&deg; (omnidirectional)</td>  </tr>   <tr>   <td>Vertical Beamwidth</td>  <td>22 / 12&deg;</td>   </tr>   <tr>   <td>Maximum Input Power</td>  <td>50 W</td>   </tr>   </tbody>  </table>  <h2>MECHANICAL SPECIFICATIONS</h2> <table>   <tbody>   <tr>   <td width=""201"">Height</td>  <td width=""273"">1200mm</td>  </tr>   <tr>   <td>Weight</td>   <td>1.40kg</td>   </tr>   <tr>   <td>Operating Temperature</td>  <td>-40&deg;C-+70&deg;C</td>  </tr>   <tr>   <td>Termination</td>   <td>FME-Female</td>   </tr>   <tr>   <td>Material</td>   <td>Glass/Steel</td>   </tr>   <tr>   <td>Dimensions</td>   <td>1200 x &Oslash;20 mm</td>  </tr>   <tr>   <td>Antenna Colour</td>   <td>Black or white</td>   </tr>   <tr>   <td>Rated Wind Velocity</td>  <td>210 km/h</td>   </tr>   <tr>   <td>Diameter of installing pole</td>  <td>32.5mm</td>   </tr>   </tbody>  </table>  <p>&nbsp;</p>  <p>&nbsp;</p>  <p>&nbsp;</p>"
421860	OMNI-WIDEBAND	800-960 / 1710-2100MHZ ANTENNA	GSM CDMA  LTE 3G 4G WLAN OMNI	POWERTEC	BH OM 202	Omni Wideband antenna.	800-960 / 1710-2100MHz	GSM /CDMA /LTE /3G /4G /WLAN	Supplied with L-Type mounting bracket	Supplied with 5m RG58 FME/F Cable				0	10	1	9.9	1	102	1	102	3							EE2025	COMMUNICATIONS	MOBILE / CAR ANTENNAS	CELLULAR / BROADBAND		EE	EE20	EE2025			0	0.492			"<p>The new Powertec WIDEBAND Series Omni Antenna is designedto operate with all mobile carriers in mind, regardless of what frequency they operate on.<BR> <BR>  Designed for versatility, the WIDEBAND Omni can be used in avariety of environments, in low to high signal areas and mounted in almost any location.<BR> <BR>  At a compact 37cm in length with a 5 - 6.5 dBi gain supporting all bands, this antenna is hard to beat.</p> <h3>Applications</h3>  <ul>   <li>GSM /CDMA /LTE /3G /4G /WLAN</li>  <li>Provides a 5db gain for 800/850/900 MHz</li>  <li>Provides a 6.5db gain for 1800/1900/2100 MHz</li> </ul>  <h3>Features</h3>  <ul>   <li>Broadband, Low VSR</li>   <li>Supplied with L shaped mounting bracket</li>  <li>Supplied with 5m RG58 FME/F Cable</li> </ul>  <p>&nbsp;</p>  <table width=""520"" border=""1"">  <tr>   <td width=""193""><ul>   <li>Model</li>   </ul></td>   <td width=""311"">WIDEBAND Omni</td>  </tr>  </table>  <table width=""519"" border=""1"">  <tr>   <td width=""191""><ul>   <li>Freq Range-MHz</li>   </ul></td>   <td width=""135"">800 - 960</td>  <td width=""171"">1710 - 2100</td>  </tr>  </table>  <table width=""520"" border=""1"">  <tr>   <td width=""190""><ul>   <li>Gain dBi</li>   </ul></td>   <td width=""134"">5.0 &plusmn; 1</td>  <td width=""174"">6.5 &plusmn; 1</td>  </tr>  </table>  <table width=""520"" border=""1"">  <tr>   <td width=""189""><ul>   <li>VSWR</li>   </ul></td>   <td width=""315"">&le;1.5</td>  </tr>   <tr>   <td><ul>   <li>Impedance - &Omega;</li>  </ul></td>   <td>50</td>   </tr>   <tr>   <td><ul>   <li>Polarization</li>   </ul></td>   <td>Vertical</td>   </tr>   <tr>   <td><ul>   <li>Maximum Power - W</li>  </ul></td>   <td>99</td>   </tr>   <tr>   <td><ul>   <li>Connector</li>   </ul></td>   <td>FME Female</td>   </tr>   <tr>   <td><ul>   <li>Length</li>   </ul></td>   <td>37cm</td>   </tr>  </table>  <p>&nbsp;</p>  <p><A  href=""http://www.powertec.com.au/pdf/Wideband_Omni.pdf"" target=""_blank"">WIDEBAND Omni Brochure</A></p> <p>&nbsp;</p>  <p>&nbsp;</p>  <p>&nbsp;</p>"
